ID,Size,OG,FG,IBU,Color,BoilSize,BoilTime,BoilGravity,Efficiency,MashThickness,ABV
9,20.82,1.057,1.014,46.74,37.33,26.5,60,1.044,75,1.5,5.57
4,20.82,1.057,1.015,25.47,13.89,28.39,60,1.042,75,1.5,5.57
7,45,1.053,1.011,37.51,5.65,45,60,1.053,85,2.5,5.57
148,20.82,1.061,1.018,52.83,31.27,28.39,60,1.044,35,1.5,5.57
10,75.71,1.054,1.011,24.61,8.34,51.1,90,1.079,82,1.5,5.57
10,20.82,1.056,1.013,54.89,4.91,28.39,60,1.041,68,1.5,5.57
90,23.66,1.053,1.01,25.39,5.88,27.44,90,1.045,60,1.5,5.57
66,47,1.057,1.014,19.56,34.03,50,90,1.053,75,3,5.57
30,25,1.052,1.01,27.09,4.05,30,60,1.044,80,3.3,5.57
14,47,1.05,1.007,37.73,3.31,50,90,1.047,75,3,5.57
148,20.82,1.061,1.018,61.61,31.27,28.39,60,1.044,35,1.5,5.57
10,586.74,1.052,1.01,32.93,4.43,681.37,60,1.045,80,1.5,5.57
9,25,1.055,1.013,32.71,6.33,28.5,60,1.048,63,3,5.57
114,5,1.055,1.013,33.55,36.33,8,60,1.034,70,3,5.57
94,20.82,1.057,1.014,0,3.56,28.39,60,1.042,70,1.5,5.57
10,18.93,1.056,1.014,54.78,7.03,24.61,60,1.043,72,1.25,5.57
7,12,1.055,1.012,60.72,4.66,12,60,1.055,70,3.2,5.57
7,18.93,1.057,1.015,67.41,16.49,28.39,60,1.038,60,1.5,5.57
10,22.71,1.057,1.015,42.32,5.74,30.28,60,1.043,75,1.5,5.57
134,20.82,1.052,1.009,27.3,6.96,26.88,60,1.04,75,1.4,5.57
175,41.64,1.056,1.014,24.26,5.89,45.42,60,1.051,73,1.5,5.57
7,21.77,1.059,1.017,51.68,4.81,26.5,75,1.049,75,1.37,5.57
7,20.82,1.058,1.015,70.92,6.49,24.61,60,1.049,70,1.25,5.57
10,20.82,1.052,1.009,38.34,5.62,28.39,60,1.038,70,1.5,5.57
4,11,1.053,1.01,38.01,12.54,15,70,1.039,50,4.7,5.57
108,15.14,1.051,1.009,21.06,27.22,16.28,60,1.047,68,1.5,5.57
82,45,1.057,1.014,0,23.6,52,60,1.049,92,3,5.57
159,180,1.056,1.013,43.79,9.93,200,90,1.05,75,3,5.57
12,21,1.051,1.009,50.68,30.64,25,60,1.043,75,3,5.57
12,18.93,1.065,1.022,28.1,40.86,28.39,90,1.038,70,1.5,5.57
10,28,1.055,1.012,48.8,6.43,33.5,60,1.046,78,3.1,5.57
7,7.57,1.053,1.01,56.42,3.95,9.46,60,1.042,66,1.5,5.57
134,20.82,1.051,1.008,75.12,3.4,28.39,60,1.037,70,1.4,5.57
10,20.82,1.056,1.013,42.4,5.32,29.64,90,1.039,75,1.5,5.57
152,25,1.047,1.004,17,3.48,27,60,1.043,70,3,5.57
12,11.36,1.061,1.018,35.76,38.72,16.09,60,1.043,72,1.4,5.57
166,22.71,1.056,1.013,51.17,35.88,26.5,90,1.048,72,1.33,5.57
4,21,13.7705,3.43575,37.33,16.89,26,60,11.2,75,3,5.57
10,26.5,1.062,1.019,71.26,5.36,32.18,75,1.051,85,1.5,5.57
7,20.82,1.057,1.015,65.95,3.84,27.63,60,1.043,70,1.5,5.57
7,20.82,1.051,1.008,68.26,10.65,28.39,60,1.037,60,1.25,5.57
10,20.82,1.055,1.013,58.49,12.87,28.39,60,1.04,60,1.5,5.57
10,50,1.052,1.009,41.35,4.5,55,60,1.047,70,5.7,5.57
92,22,1.056,1.013,41.92,17.25,26,60,1.047,65,3.2,5.57
14,45.42,1.051,1.008,25.59,7.44,53,60,1.044,75,1.33,5.57
7,145,1.056,1.013,35.04,11.59,160,60,1.045,78,3,5.57
10,21.77,1.056,1.014,60.2,4.38,29.34,60,1.042,79,2.4,5.57
10,37.85,1.057,1.014,70.5,9.82,49.21,70,1.044,70,1.5,5.57
90,18.93,1.057,1.014,27.56,4.67,17.03,90,1.063,70,1.1,5.57
45,22.71,1.062,1.019,12.5,4.62,26.5,60,1.047,70,1.5,5.58
10,20.82,1.052,1.009,32.26,7.81,26.5,60,1.041,70,1.25,5.58
7,60.57,1.057,1.016,58.8,6.14,68.14,60,1.051,75,1.33,5.58
12,23,1.052,1.009,40.33,42.28,28,75,1.043,77,2.7,5.58
10,22.71,1.05,1.008,39.69,4.28,29.34,90,1.039,80,1.5,5.58
74,21,1.053,1.01,13.64,13.76,28.5,60,1.039,75,2.5,5.58
159,41.64,1.053,1.012,35.03,11.14,53,90,1.042,76,1.5,5.58
61,20.82,1.055,1.012,14.47,16.38,28.39,60,1.04,70,1.25,5.58
78,18.93,1.051,1.009,27.61,5.51,24.61,60,1.039,70,1.2,5.58
115,20.82,1.057,1.014,25.28,11.38,28.39,60,1.042,68,1.5,5.58
43,75,1.052,1.009,31.62,6,74,60,1.052,85,3,5.58
24,45.42,1.057,1.015,22.22,10.96,53,60,1.043,70,1.5,5.58
10,20,1.051,1.008,35.94,4.81,25,60,1.041,75,1.5,5.58
10,18.93,1.057,1.014,66.43,8.81,26.12,90,1.041,70,1.25,5.58
52,18.93,1.058,1.015,23.3,35.14,24.61,60,1.044,70,1.25,5.58
159,18.93,1.056,1.014,26.36,17.65,22.71,60,1.047,75,1.25,5.58
10,21,1.053,1.011,33.12,5.22,25.5,60,1.044,70,3,5.58
6,100,1.052,1.01,22.76,28.21,110,60,1.048,75,3,5.58
6,41.64,1.054,1.012,46.87,26.62,49.21,60,1.046,70,1.5,5.58
10,18.93,1.051,1.009,40.85,6.76,26.5,60,1.037,60,1.25,5.58
175,50,1.055,1.013,15.11,3.87,58,90,1.048,70,4,5.58
7,41.64,1.057,1.014,53.63,6.39,49.21,90,1.048,70,1,5.58
6,18.93,1.06,1.018,33.5,19.79,22.71,90,1.05,70,1.4,5.58
58,22.71,1.056,1.013,32.44,36.54,26.5,90,1.048,75,1.5,5.58
10,53,1.054,1.012,36.08,6.13,46,60,1.062,87,3,5.58
167,21,1.058,1.016,43.53,5.51,28.5,60,1.043,70,2.2,5.58
6,45.42,1.053,1.011,38.22,21.26,56.78,0,1.043,80,1,5.58
7,1950,1.057,1.014,49.75,7.07,2000,60,1.055,80,3,5.58
65,40,1.057,1.014,75.62,6.53,40,100,1.057,65,2.7,5.58
129,1400,1.057,1.015,22.62,28.38,1400,60,1.057,76,3,5.58
10,21,1.053,1.01,37.79,6.46,26,60,1.043,72,3.5,5.58
45,18.93,1.054,1.011,16.95,4.64,18.93,60,1.054,70,1.6,5.58
31,170.34,1.052,1.009,37.53,3.59,189.27,90,1.046,74,1.25,5.58
10,431.54,1.056,1.013,45.02,9.27,469.39,60,1.051,75,1.5,5.58
10,20,1.055,1.012,43.99,3.93,26,60,1.042,70,3,5.58
4,18.93,1.052,1.009,38.46,16.01,27.44,60,1.036,58,1.5,5.58
124,20.82,1.055,1.012,9.88,2.89,18.93,20,1.06,75,1.5,5.58
134,22.71,1.053,1.011,47.41,3.35,30.28,75,1.04,85,1.25,5.58
66,17.98,1.056,1.014,38.62,27.38,25.55,60,1.04,70,1.25,5.58
144,20.82,1.054,1.011,35.03,13.33,26.5,60,1.042,65,1.5,5.58
39,20.82,1.057,1.014,22.69,7.19,28.39,60,1.042,70,1.5,5.58
4,20,1.052,1.01,33.17,16.64,29,60,1.036,70,3.1,5.58
114,20.82,1.059,1.016,6.99,34.2,28.39,60,1.043,70,1.5,5.58
15,50,1.048,1.006,25.17,3.17,60,70,1.04,75,3,5.58
81,20.82,1.061,1.019,16.56,5.27,30.28,60,1.042,70,1.5,5.58
10,24.6,1.055,1.013,39.47,8.12,29.3,70,1.046,79,3.32,5.58
61,19,12.1507,1.66536,17.29,14.16,25.5,70,9.1,75,2.5,5.58
4,20,1.052,1.01,38.59,13.87,22.5,60,1.047,67,4,5.58
94,18.93,1.058,1.015,25.5,4.14,28.39,60,1.038,60,1.5,5.58
6,20.82,1.061,1.018,31.48,18.48,24.61,60,1.051,70,1.5,5.58
39,20,1.053,1.01,58.35,5.51,26,60,1.04,70,2.5,5.58
7,47.32,1.063,1.02,73.96,4.69,52.05,75,1.057,73,1.5,5.58
12,20,1.052,1.01,61.72,39.12,28,60,1.037,70,3,5.58
7,22.71,1.056,1.013,50.89,7.33,28.39,60,1.044,70,1.5,5.58
159,378.54,13.7277,3.36839,48.04,15.24,416.4,60,12.5,65,1.5,5.58
58,18.93,1.058,1.016,29.95,39.75,26.5,60,1.041,70,1.2,5.58
134,75.71,1.061,1.018,52.94,5.02,94.64,90,1.049,65,1.5,5.58
45,18.93,1.054,1.011,18.77,3.59,26.5,90,1.038,60,1.5,5.58
39,52,1.056,1.013,36.77,14.61,46,60,1.063,75,3,5.58
68,40,1.057,1.014,41.76,6.69,46.5,90,1.049,75,3,5.58
66,25,1.055,1.013,26.43,27.55,26.9,60,1.051,65,3.1,5.58
167,24.61,1.051,1.008,24.57,9.34,31.42,90,1.04,70,1.25,5.58
94,20.82,1.055,1.012,24.27,3.98,24.61,60,1.046,79,1.25,5.58
102,20.82,1.056,1.013,29.27,10.78,24.61,60,1.047,65,1.3,5.58
9,39.75,1.057,1.014,58.47,3.82,45.42,60,1.05,70,1.5,5.58
4,18.93,1.059,1.017,68.87,9.78,22.71,60,1.049,75,1.5,5.58
128,42,1.05,1.008,25.45,10.24,60,90,1.035,67,3,5.58
134,41.64,1.053,1.011,33.78,3.6,51.1,60,1.043,75,1.5,5.58
67,25,1.062,1.019,49.46,6.97,28,90,1.055,76,3,5.58
39,45,1.057,1.014,0,19.56,51,60,1.05,78,2.9,5.58
31,21,1.05,1.008,57.82,6.13,30,60,1.035,65,4,5.58
10,18.93,1.053,1.01,39.21,4.79,26.5,60,1.038,65,3,5.58
6,22.71,1.05,1.008,21.13,18.42,28.39,90,1.04,74,3.21,5.58
10,25,12.9812,2.55471,40.76,9.61,28,60,11.6,70,1.5,5.58
114,20.82,1.064,1.021,31.47,33.28,28.39,60,1.047,70,1.5,5.58
10,23,1.054,1.011,39.64,9.67,28,60,1.044,70,3,5.58
10,20,1.049,1.006,38.99,6.12,28.5,60,1.034,67,3,5.58
79,80,1.053,1.011,70.34,5.35,88,60,1.048,80,2.5,5.58
59,25,1.056,1.013,17.8,23.36,38.5,90,1.036,59,4,5.58
65,23,1.059,1.016,43.3,10.94,28,60,1.048,73,3,5.58
114,18.93,1.062,1.02,40.21,35.51,22.71,60,1.052,75,1.5,5.58
4,23,1.055,1.013,35.17,14.28,28.5,90,1.045,75,2.5,5.58
162,20.82,1.059,1.016,34.79,38.31,28.39,60,1.043,67,1.5,5.58
10,40,13.9707,3.61864,10.98,4.38,55,60,10.3,60,2.2,5.58
11,359.61,1.057,1.014,31.1,42.27,416.4,60,1.049,68,1.5,5.58
10,60,1.051,1.009,44.01,4.9,72.5,60,1.042,85,3,5.58
92,21,1.056,1.013,20.07,16.29,28.5,60,1.041,70,3,5.58
162,35,1.053,1.011,29.45,33.85,48,60,1.039,72,3,5.58
12,20.82,1.059,1.016,76.12,23.82,28.39,60,1.043,70,1.5,5.58
10,23,1.053,1.01,49.95,6.57,28,60,1.043,72,3,5.58
114,18,13.8161,3.45071,54.35,33.96,23,60,10.9,60,3.1,5.58
20,16,1.058,1.015,26.05,5.64,20,90,1.039,70,4.5,5.58
10,22.71,1.053,1.01,51.52,5.13,30.28,60,1.039,70,1.5,5.58
134,15.14,1.059,1.016,35.16,4.16,22.71,90,1.039,70,1.33,5.58
10,15.14,1.055,1.013,28.98,4.23,18.93,60,1.044,75,2,5.58
134,39.75,1.059,1.016,27.59,6.28,47.32,60,1.05,75,1.5,5.58
11,3.79,1.063,1.02,36.23,30.16,5.3,60,1.045,70,1.5,5.58
169,12,1.053,1.011,15.41,3.98,10,60,1.064,68,3,5.58
10,20.82,1.053,1.01,39.8,10.38,28.88,60,1.038,70,1.5,5.58
114,19.87,1.054,1.011,24.18,36.74,26.5,60,1.04,70,1.3,5.58
10,27,1.054,1.011,47.38,5.29,25,80,1.058,80,3,5.58
10,50,1.055,1.013,37.26,4.63,65,60,1.043,75,3,5.58
170,43,1.049,1.007,16.16,3.5,80,60,1.027,68,4,5.58
6,24.61,1.055,1.014,18.18,18.74,30.28,90,1.045,70,1.57,5.58
108,20.82,1.054,1.012,23.04,14.74,28.39,90,1.04,70,1,5.58
12,23,1.053,1.011,41.9,38.66,29,60,1.042,70,2.95,5.58
114,18,1.059,1.017,33.12,29.19,23,100,1.046,60,4.18,5.58
7,4.73,1.052,1.009,152.39,16.44,7.57,60,1.032,70,1.5,5.58
118,15,1.054,1.011,106.09,5.25,22.5,60,1.036,85,3,5.58
7,20.82,1.056,1.013,68.85,6.24,28.39,60,1.041,75,1.5,5.58
7,20.82,1.057,1.014,81.07,6.66,22.71,60,1.052,63,1.33,5.58
10,50,1.057,1.014,34.53,7.56,55,60,1.052,70,3,5.58
61,56.78,1.062,1.019,19.72,27.45,68.14,60,1.051,70,1.25,5.58
12,11.36,1.06,1.017,27.41,35.32,17.03,90,1.04,60,1.5,5.58
155,30,1.057,1.014,25.71,14.73,35,60,1.049,75,2.5,5.58
7,45.42,1.057,1.014,33.36,6.53,51.1,60,1.05,75,1.3,5.58
151,37.85,1.052,1.009,50.56,10.67,45.42,60,1.043,70,1.5,5.58
7,23,1.057,1.014,45.97,4.55,28.5,60,1.046,75,5,5.58
8,22.71,1.057,1.014,16.13,3.16,28.39,60,1.045,62.2,0,5.58
169,18.93,1.055,1.012,20.78,3.12,24.61,60,1.042,75,1.5,5.58
40,20.82,1.052,1.009,30.38,3.06,32.18,60,1.034,75,1.25,5.58
7,23,1.051,1.008,48.19,14.43,33,70,1.036,75,3.6,5.58
78,20.82,1.051,1.008,26.58,6.01,27.44,60,1.039,82,1.5,5.58
6,20.82,1.056,1.013,23.29,25.53,26.5,60,1.044,80,1.25,5.58
30,24.61,1.055,1.013,22.73,5.55,30.28,60,1.045,80,1.25,5.58
9,10,1.057,1.014,41.74,4.51,14,60,1.04,65,3,5.58
7,39.75,1.062,1.019,59.64,15.85,46.37,60,1.053,70,1.25,5.58
68,21,1.055,1.012,41.41,13.1,28.5,60,1.04,65,4,5.58
75,20.82,1.062,1.019,18.89,21.71,28.39,60,1.045,70,1.5,5.58
4,18.93,1.055,1.013,59.94,12.77,25.36,60,1.041,67,1.5,5.58
7,25,1.056,1.013,112.08,4.24,21,60,1.067,75,3,5.58
6,20.82,1.056,1.014,25.27,25.35,28.39,60,1.041,65,1.5,5.58
114,3.79,1.05,1.008,28.82,38.08,6.62,60,1.029,35,1.5,5.58
165,45.42,1.051,1.009,49.17,5.75,51.1,90,1.045,80,1.5,5.58
147,28.39,14.1962,3.85613,34.88,7.69,34.07,60,11.9,75,1.75,5.58
134,13.25,1.048,1.006,51.3,4.09,17.03,90,1.038,62,1.5,5.58
18,20.82,1.056,1.014,26.44,20.31,24.61,60,1.048,77,1.5,5.58
134,40,1.055,1.012,28.72,5.51,30,60,1.073,75,2,5.58
102,20.82,1.056,1.013,21.27,9.76,26.5,60,1.044,70,1.25,5.58
148,39.75,1.057,1.014,88.66,37.81,45.42,60,1.05,85,1.4,5.58
155,19,1.057,1.014,28.55,9.73,28.5,60,1.038,52,3,5.58
7,20.5,13.9757,3.61999,95.94,5.91,30,60,9.7,60,3,5.58
7,17,1.061,1.019,42.07,14.69,20,60,1.052,80,3,5.58
7,18.93,1.056,1.014,0,11.72,28.39,90,1.037,60,1.5,5.58
35,50,1.056,1.013,27.22,6.77,65,90,1.043,60,2.5,5.58
162,21.96,1.052,1.01,31.45,36.73,29.15,60,1.039,75,1.2,5.58
12,17.41,1.056,1.013,64.05,33.05,18.93,90,1.051,80,1.5,5.58
41,20.82,1.056,1.013,45.09,22.25,24.61,60,1.047,75,1.35,5.58
94,75.71,1.053,1.01,17.16,3.32,83.28,60,1.042,70,1.5,5.58
14,20.82,1.054,1.012,14.13,3.28,26.73,90,1.042,70,1.5,5.58
81,47,1.05,1.008,17.57,6.97,63,90,1.037,63,4.5,5.58
175,20.82,1.052,1.009,21.72,4.42,28.39,60,1.038,60,3,5.58
94,984.21,14.8961,4.61107,24.58,4.84,1003.13,90,14.6,85,1.5,5.58
6,16,1.056,1.013,28.09,30.29,19,60,1.047,60,3.5,5.58
7,20,1.057,1.014,79.09,7.65,25,60,1.045,70,3,5.58
109,20.82,1.052,1.009,20.37,5.36,28.39,60,1.038,70,1.5,5.58
94,20.82,1.055,1.012,23.23,3.19,23.85,90,1.048,82,1.5,5.58
10,22.71,1.052,1.009,39.74,4.99,28.39,60,1.041,70,1.5,5.58
124,10,1.052,1.009,22.87,3.98,14,90,1.037,70,3,5.58
7,21,1.047,1.005,27.5,3.82,28.5,60,1.035,60,2.6,5.58
169,26,1.05,1.008,13.58,3.26,30,60,1.043,72,3,5.59
43,1173.48,1.057,1.014,7.42,4,1290.83,75,1.052,78,1.5,5.59
10,23,1.053,1.01,43.66,8.93,28.5,90,1.042,63,3,5.59
10,22.71,1.056,1.013,41.64,5.79,29.34,90,1.043,65,1.33,5.59
78,25,1.055,1.012,26.79,6.02,28.5,80,1.048,75,4.3,5.59
59,13,1.056,1.013,29.31,18.66,19,60,1.038,72,3,5.59
92,60.57,1.059,1.017,25.59,15,66.24,60,1.054,70,1.25,5.59
114,41.64,1.06,1.018,14.6,40,49.21,60,1.051,75,1.25,5.59
40,20.82,1.06,1.017,35.6,4.25,28.39,75,1.044,70,1.25,5.59
106,20.25,1.059,1.016,8.2,5.29,33.12,90,1.031,76,1.5,5.59
158,4,1.054,1.011,5.15,3.58,10,60,1.022,70,3,5.59
31,18.93,1.05,1.008,51.08,3.69,28.39,90,1.034,64,1.5,5.59
4,18.93,1.058,1.016,48.26,10.84,24.61,90,1.045,70,1.5,5.59
72,40,1.057,1.014,45.35,24.02,45,120,1.05,75,3,5.59
68,19.87,1.057,1.014,37.82,13.39,26.5,60,1.043,70,2.71,5.59
162,11.36,1.06,1.017,23.85,22.77,17.03,90,1.04,78,1.5,5.59
40,3.79,1.052,1.009,36.01,3.59,6.62,60,1.03,70,1.5,5.59
7,20,16.2814,6.09474,51.23,5.21,25,60,13.2,50,2.2,5.59
37,20.82,1.062,1.019,40.58,24.4,26.5,60,1.049,70,1.5,5.59
10,20,1.053,1.01,39.53,7.01,28.5,60,1.037,75,3.1,5.59
7,21,13.9805,3.62127,0,5.47,28.5,60,10.4,70,1.5,5.59
134,45.42,1.059,1.016,48.29,4.56,57.73,90,1.046,70,1.5,5.59
108,23,1.054,1.012,25.44,22.43,30,60,1.042,75,4,5.59
10,23,1.059,1.017,48.16,6.05,27,75,1.05,61,4.8,5.59
82,41.64,1.051,1.009,9.26,3.86,51.1,90,1.042,72,1.5,5.59
39,20,1.051,1.009,30.89,8.45,27.92,60,1.037,72,3.1,5.59
175,20,1.056,1.013,18.15,4.04,27,90,1.042,70,3,5.59
24,41.64,1.055,1.012,31.12,9.79,48.26,60,1.048,67,1.5,5.59
39,20.82,1.057,1.014,0,5.39,28.39,60,1.042,60,1.5,5.59
129,22,1.055,1.013,46.22,29.58,28.5,60,1.043,60,3,5.59
10,24,1.059,1.017,49.24,5.93,36,60,1.039,75,4,5.59
10,408.82,12.9776,2.75398,51.95,5.5,454.25,75,11.7,70,1.5,5.59
169,60,1.049,1.007,11.63,6.95,68,60,1.044,60,2.8,5.59
4,18.93,1.06,1.018,35.68,14.96,28.39,60,1.04,70,1.25,5.59
45,20.82,1.055,1.012,17.88,3.64,24.61,60,1.046,65,1.5,5.59
10,19.87,1.057,1.014,32.36,7.59,23.66,60,1.048,75,1.25,5.59
7,20.82,1.058,1.016,87.53,5.25,24.61,60,1.049,72,1.2,5.59
103,18.93,1.056,1.013,36.87,10.53,22.71,90,1.047,70,1.25,5.59
68,22.71,1.058,1.016,40.26,9.41,26.5,60,1.05,75,1.5,5.59
85,18.93,1.054,1.012,37.62,26.02,24.61,60,1.042,80,1.5,5.59
102,20.82,1.051,1.008,15.79,6.21,24.61,60,1.043,73,1.5,5.59
7,20.82,13.3395,2.92079,39.37,3.67,28.39,60,9.9,60,1.5,5.59
55,20.82,1.055,1.012,30.82,5.51,24.61,60,1.047,79,1.5,5.59
20,25,1.055,1.012,21.01,4.47,30,60,1.046,70,3,5.59
9,18.93,1.055,1.012,20.2,2.77,23.47,90,1.044,80,1.5,5.59
80,22,1.051,1.008,34.06,4.55,29,60,1.038,70,3,5.59
39,72,1.048,1.006,37.14,2.8,94,60,1.037,80,3.3,5.59
9,20,1.051,1.008,33.14,5.27,28,90,1.036,70,3,5.59
158,20.82,1.056,1.013,0,4.1,28.39,60,1.041,65,1.5,5.59
75,18.93,1.058,1.016,21.9,4.65,28.39,60,1.039,70,1.5,5.59
10,20.82,1.052,1.01,47.39,7.72,28.39,60,1.038,70,1.33,5.59
109,47.32,1.05,1.007,21.92,4.82,54.89,80,1.043,83,1.1,5.59
170,23,1.051,1.008,23.14,3.58,27,60,1.043,65,2.5,5.59
145,56.78,1.057,1.014,0,3.46,68.14,60,1.047,70,1.25,5.59
39,18.93,1.055,1.013,46.17,9.29,22.71,60,1.046,70,1.25,5.59
12,18.93,1.062,1.019,42.96,31.32,28.39,60,1.041,70,1.5,5.59
4,1500,1.051,1.009,39.15,10.25,1520,60,1.051,70,3,5.59
28,20,1.055,1.012,62.46,5.84,30,70,1.037,70,2.5,5.59
114,20.82,1.057,1.014,21.27,50,34.07,60,1.035,70,1.5,5.59
134,15,1.053,1.01,26.38,3.87,18,70,1.044,72,3.5,5.59
10,26.54,1.052,1.009,37.34,2.98,32.21,60,1.043,80,1.5,5.59
157,225,1.058,1.016,63.58,6.9,240,90,1.055,75,2.5,5.59
75,47,1.05,1.008,16.21,5.43,60,60,1.039,68,3,5.59
134,26,1.052,1.01,32.01,6.9,28.5,90,1.048,74,3,5.59
170,37.85,1.06,1.017,14.78,3.44,41.64,60,1.054,70,1.5,5.59
134,23,1.051,1.009,28.29,4.45,30.3,60,1.039,70,8.3,5.59
155,20.82,1.057,1.014,28.33,21.37,28.39,90,1.041,65,1.5,5.59
7,19.87,1.057,1.014,67,6.04,26.5,60,1.037,68,1.2,5.59
169,18.93,1.056,1.013,16.62,5.03,26.5,60,1.04,80,1.25,5.59
67,39.75,1.054,1.011,10.19,6.61,49.21,60,1.044,70,3.5,5.59
80,19,1.05,1.008,51.6,3.53,29.5,90,1.032,70,3.2,5.59
10,11.36,1.049,1.006,43.56,3.38,15.14,60,1.037,70,1.5,5.59
9,450,1.057,1.014,77.74,23.66,450,90,1.057,72,3,5.59
7,24.61,1.055,1.014,34.38,7.78,28.39,60,1.048,70,1.57,5.59
170,20.82,1.057,1.014,14.89,4.52,28.39,60,1.042,70,1.5,5.59
10,25,1.051,1.009,29.67,5.2,28,60,1.046,85,2.5,5.59
4,24.61,1.056,1.014,21.29,14.02,28.39,60,1.048,70,1.5,5.59
7,40,1.057,1.015,41.66,6.66,48,80,1.048,75,2.5,5.59
136,20.82,14.9661,4.66644,16.32,32.79,28.39,90,11.1,70,1.5,5.59
92,18.93,1.053,1.01,25.59,15.38,26.5,60,1.038,70,0.7,5.59
155,50,1.053,1.01,19.91,19.33,60,60,1.044,75,3,5.59
159,20.82,1.057,1.014,60.54,13.45,24.61,60,1.048,70,1.5,5.59
155,13,1.06,1.017,18.37,13.87,19,60,1.041,79,3,5.59
4,22.71,1.057,1.014,25.4,18.53,30.28,60,1.043,75,1.33,5.59
9,19,1.055,1.013,53,4.67,10,60,1.105,70,3.1,5.59
162,23,1.059,1.016,35.13,34.7,30,75,1.045,75,3,5.59
152,45,1.055,1.012,84.65,4.53,60,90,1.041,70,3,5.59
7,492.1,1.051,1.009,41.69,3.4,454.25,60,1.056,76,1.25,5.59
10,45.42,1.056,1.013,89.37,7.13,53,60,1.048,85,1.5,5.59
68,23,1.058,1.016,37.43,14.24,27,60,1.05,70,3,5.59
9,35,1.057,1.014,17.75,6.81,45,60,1.044,75,3,5.59
92,103,1.055,1.012,23.11,14.33,113,60,1.05,72,3,5.59
10,380,1.053,1.011,36.7,6.91,400,60,1.05,70,3,5.59
10,30.28,1.054,1.011,46.37,7.24,35.96,60,1.046,75,1.5,5.59
10,24,1.052,1.009,31.09,7.46,27,60,1.046,75,3,5.59
10,23,1.058,1.015,82.48,6.41,27,60,1.049,80,3,5.59
68,20.82,1.062,1.019,38.23,15.2,28.39,90,1.045,60,1.5,5.59
7,20,1.052,1.009,100.97,4,24,80,1.043,70,1.5,5.59
10,20.82,1.058,1.015,43.62,6.98,28.39,60,1.042,70,1.5,5.59
120,20.82,1.059,1.016,33.84,29.16,26.5,60,1.046,70,1.5,5.59
7,18.93,1.054,1.012,79.8,5.99,26.5,60,1.039,35,1.5,5.59
68,20.82,1.063,1.02,46.43,9.56,24.61,60,1.053,85,1.5,5.59
9,17.03,1.053,1.01,46.33,3.31,18.93,30,1.047,80,1.5,5.59
93,17.03,1.057,1.014,38.41,35.39,22.71,60,1.043,73,1.25,5.59
10,25,1.052,1.009,33.15,5.95,31,60,1.042,80,2.7,5.59
92,17.03,1.056,1.014,27.75,16.68,20.82,60,1.046,68,1.25,5.59
10,22.71,1.058,1.015,51.31,6.99,30.28,60,1.043,57,1.5,5.59
69,20.82,1.051,1.009,17.48,6.1,33.12,75,1.032,70,1.5,5.59
9,42,1.054,1.012,56.72,3.75,55,90,1.041,70,1,5.59
10,39.75,1.052,1.01,56.75,7.59,45.42,60,1.046,75,1.25,5.59
153,10,1.055,1.012,24.17,5.25,13,60,1.042,60,3,5.59
71,22,1.057,1.014,11.44,16.11,28.5,60,1.044,70,3.8,5.59
173,2763.35,12.0099,1.49174,21.91,5.81,3066.18,90,10.9,93,1.5,5.59
169,16,1.05,1.008,20.02,3.57,25,90,1.032,64,3.83,5.59
9,63,1.055,1.013,0,40.82,28.5,60,1.122,65,2.6,5.59
10,12,1.054,1.011,44.42,8.45,15,60,1.043,70,3,5.59
108,12.49,1.052,1.009,24.94,25.88,17.03,60,1.038,66.7,1.5,5.59
155,40,1.057,1.014,32.67,3.92,50,90,1.045,70,2.5,5.59
14,20.82,1.058,1.015,23.82,3.75,26.5,60,1.045,79,1.5,5.59
14,18.93,1.054,1.012,34.02,31.37,28.39,60,1.036,68,1.5,5.59
159,22,1.055,1.012,52.15,12.24,28.5,70,1.042,74,3,5.59
10,23.09,1.049,1.007,17.13,7.66,24.61,60,1.046,75,1.5,5.59
137,20,1.059,1.016,22.63,16.9,28.5,60,1.041,65,3,5.59
134,20.82,1.052,1.01,38.8,5.03,28.39,60,1.038,70,1.2,5.59
14,18.93,1.055,1.013,18.47,4.06,26.5,60,1.039,75,1.5,5.59
102,22.71,1.056,1.013,21.85,10.24,28.39,60,1.045,75,1.2,5.59
31,20.82,1.056,1.013,81.4,3.83,28.39,60,1.041,75,1.25,5.59
108,10,1.051,1.008,26.36,21.92,8,60,1.063,62,2,5.59
90,20.82,1.052,1.009,20.62,3.1,28.39,90,1.038,75,1.5,5.59
120,25,1.061,1.019,32.16,40.77,29,90,1.053,70,3,5.59
6,24.61,1.058,1.015,20.69,21.51,30.28,60,1.047,75,1.6,5.59
7,11.36,1.057,1.014,49.48,7.85,17.03,60,1.038,50,1.25,5.59
11,20.82,1.057,1.014,30.07,35.24,28.39,60,1.041,70,1.25,5.59
30,20.82,1.052,1.009,29.8,3.59,28.39,60,1.038,70,1.5,5.59
108,12.49,1.052,1.009,24.94,25.88,17.03,60,1.038,66.7,1.5,5.59
7,20.82,1.052,1.009,47.74,6.83,28.39,60,1.038,70,1.5,5.59
159,175,1.061,1.018,32.29,11.93,202,60,1.053,70,3,5.59
68,174.13,1.056,1.013,43.21,12.03,189.27,60,1.051,70,1.15,5.59
